Land,Open,CPR,Photos,Status,MLS#,Price,Original Price,$ Change,% Change,Region,Neighborhood,Address,City,Zip,Parcel Number,Zone,Section,Plat,Parcel/Lot,CPR,Terms,Sold Price,Sold Date,Sold Ratio,Orig. Ratio,Concessions,Beds,Bath,Living Sq Ft,Average Living,Land Sq Ft,Acres,Average Land,Year,Remodeled,List Date,Days,Condition,Tax,Maint. Fee,Assoc. Fee,Other Fee,Fee Includes,Total Fees,Land,Building,Assessed Total,Assessed Ratio,Elementary,Junior High,High,Zoning,Flood Zone,Seller's Agent,Seller's Office,Buyer's Agent,Buyer's Office,View,Frontage,Pool,Parking,Flooring,Roofing,Roads,Easements,Topography,Stories
FS,,,20,Sold,202023390,1150000,1150000,0,0,DiamondHd,Kaimuki,3374 Maunaloa Avenue ,Honolulu,96816,1-3-2-020-003-0000,3,2,20,3,0,None,998500,2/5/2021,0.8683,1.1517,6500,5,4.1,2208,520.8333333,5000,0.11,230,1967,,9/8/2020,38,Average,1,0,0,0,,0,830000,201900,1031900,1.1144,,,,05 - R-5 Residential District,Zone X,Donald Eovino,"Eovino & Associates, Inc.",Miao Woo,Locations LLC,"None,City",,None,"3 Car+,Carport,Driveway,Street","Laminate,Other,Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,Other,Level,Two
FS,,,21,Sold,202029763,1399000,1399000,0,0,Metro,Punahou,1939 Wilder Avenue ,Honolulu,96822,1-2-8-013-096-0000,2,8,13,96,0,None,1399000,2/5/2021,1,1,,5,3.1,2281,613.3274879,3938,0.09,355.2564754,2020,,11/21/2020,4,Excellent,254,0,0,0,,0,795400,75200,870600,1.6069,,,,05 - R-5 Residential District,Zone X,Van E Ko,Fortune Properties LLC,Ernest M Yagi,Engel & Volkers-Honolulu,"Mountain,Other",Other,None,"2 Car,Driveway,Garage,Street","Ceramic Tile,Vinyl",Asphalt Shingle,Paved Rd,Other,Level,Two
FS,,,25,Sold,202031922,1399000,1399000,0,0,Metro,Manoa-woodlawn,3268 Paty Drive ,Honolulu,96822,1-2-9-041-003-0000,2,9,41,3,0,None,1380000,2/5/2021,0.9864,1.0138,,3,2,2500,559.6,10022,0.23,139.5928956,1939,2010,12/14/2020,3,Excellent,368,0,0,0,,0,1093800,167900,1261700,1.1088,Manoa,Stevenson,Roosevelt,03 - R10 - Residential District,Zone X,Bryn W Kaufman,OahuRE.com,Anthony L Pace,Keller Williams Honolulu,"City,Garden,Mountain,Ocean,Sunset",,Spa/HotTub,"2 Car,Garage","Hardwood,Marble/Granite,W/W Carpet",Asphalt Shingle,Paved Rd,Driveway,Down Slope,Split Level
FS,,,8,Sold,202017720,1400000,1750000,-350000,-0.2,Metro,Salt Lake,1281/1277 Ala Aloalo Street ,Honolulu,96818,1-1-1-049-047-0000,1,1,49,47,0,None,1300000,2/5/2021,0.9286,1.3462,,3,2.1,1375,1018.181818,28434,0.65,49.23682915,1967,,7/21/2020,125,Average,480,0,0,0,,0,1508600,136700,1645300,0.8509,,,,05 - R-5 Residential District,Zone D,Jordan T Kam,Coldwell Banker Realty,Koa Cassady,Compass,"City,Coastline,Diamond Head,Garden,Mountain,Ocean,Sunrise",,None,"3 Car+,Carport,Driveway,Street","Vinyl,W/W Carpet",Custom/Specialty,Paved Rd,Electric,"Down Slope,Gentle Slope,Level",Two
FS,,,22,Sold,202027731,850000,850000,0,0,Metro,Alewa Heights,2137 Kula Street ,Honolulu,96817,1-1-8-021-044-0000,1,8,21,44,0,None,825000,2/4/2021,0.9706,1.0303,,3,1.1,1280,664.0625,5025,0.12,169.1542289,1951,,10/23/2020,31,Fair,237,0,0,0,,0,720900,232500,953400,0.8915,Lanakila,Kawananakoa,Mckinley,05 - R-5 Residential District,Zone X,Brandon C Lau,ChaneyBrooks Choice Advisors,Robyn R Fujimoto,Real Select International LLC,"City,Coastline,Sunset",,None,"1 Car,Carport,Street",Hardwood,Aluminum/Steel,Paved Rd,Sewer,Down Slope,"Basement,One"
FS,,,24,Sold,202029663,1099000,1149000,-50000,-0.0435,DiamondHd,Wilhelmina,4017 Hoku Avenue A,Honolulu,96816,1-3-3-012-007-0000,3,3,12,7,0,None,1087000,2/4/2021,0.9891,1.057,12000,6,3.1,2109,521.1000474,5310,0.12,206.9679849,1961,2017,11/19/2020,23,"Average,Excellent",287,0,0,0,,0,705200,278600,983800,1.1171,,,,05 - R-5 Residential District,Zone X,Carlyle Handley,Locations LLC,Erik K Taniguchi,Keller Williams Honolulu,"City,Mountain",,None,"3 Car+,Driveway,Street","Ceramic Tile,Hardwood,Vinyl",Other,Private Rd,Sewer,"Gentle Slope,Level","Two,Split Level"
FS,,,20,Sold,201913722,1499000,1499000,0,0,Metro,Makiki Heights,2023C Round Top Drive ,Honolulu,96822,1-2-5-007-030-0000,2,5,7,30,0,None,1185000,2/4/2021,0.7905,1.265,,6,3,2496,600.5608974,15660,0.36,95.72158365,1975,,5/8/2019,593,Fair,400,0,0,0,,0,1216600,295000,1511600,0.9917,,,,04 - R-7.5 Residential District,Zone X,Pat Muneno,Lifestyle Properties LLC,Angela Chang,"Island, REALTORS","City,Coastline",Other,None,"3 Car+,Carport,Driveway","Hardwood,Vinyl",Other,Private Rd,Water,"Gentle Slope,Terraced,Up Slope",Two
FS,,,4,Sold,202032462,870000,870000,0,0,Metro,Liliha,N 603 School Street ,Honolulu,96817,1-1-7-033-010-0000,1,7,33,10,0,None,850000,2/3/2021,0.977,1.0235,,4,2,1360,639.7058824,2678,0.06,324.8693055,1923,2020,12/21/2020,0,Excellent,166,0,0,0,,0,506800,60000,566800,1.5349,,,,05 - R-5 Residential District,Zone X,Luis F Pasion Jr.,Horita Realty LLC,NON MLS,Non-MLS,None,,None,"3 Car+,Driveway","Ceramic Tile,Laminate",Asphalt Shingle,County Rd,None,Level,Two
FS,,Yes,25,Sold,202028154,1368000,1368000,0,0,DiamondHd,Kaimuki,933 18TH Avenue A,Honolulu,96816,1-3-2-048-012-0002,3,2,48,12,2,None,1325000,2/3/2021,0.9686,1.0325,,5,4,2624,521.3414634,3583,0.08,381.8029584,2020,,11/13/2020,45,Excellent,1,0,0,0,,0,1,1,1,1368000,Waialae,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,Ellie Zeng,HomeSmart Island Homes,Russ F Trinidad,Pacific Realty Ventures LLC,"City,Diamond Head,Ocean",Other,None,3 Car+,"Ceramic Tile,Laminate",Tile,Paved Rd,Driveway,Level,Two
FS,,,18,Sold,202031572,1500000,1500000,0,0,Metro,Punchbowl Area,1531 Thurston Avenue ,Honolulu,96822,1-2-4-017-021-0000,2,4,17,21,0,None,1420000,2/3/2021,0.9467,1.0563,,5,2.1,1412,1062.322946,7935,0.18,189.0359168,1939,2019,12/4/2020,8,Average,475,0,0,0,,0,1573500,123000,1696500,0.8842,Lincoln,Stevenson,Roosevelt,12 - A-2 Medium Density Apartme,Zone X,Robert E Harper,Harper Island Realty LLC,Akimi Sue Mallin,Luxury Homes International,City,Other,None,"3 Car+,Carport,Driveway",Hardwood,Asphalt Shingle,"County Rd,Paved Rd,Private Rd",Electric,"Down Slope,Gentle Slope",Two
FS,,,25,Sold,202030178,1395000,1395000,0,0,DiamondHd,Niu Valley,455 Anolani Street ,Honolulu,96821,1-3-7-015-049-0000,3,7,15,49,0,None,1470000,2/2/2021,1.0538,0.949,,3,3.1,4054,344.1045881,7500,0.17,186,1977,1987,12/4/2020,11,Excellent,336,0,0,0,,0,773600,518600,1292200,1.0796,,,,04 - R-7.5 Residential District,Zone D,Minna Snyder,Coldwell Banker Realty,Albert L Joy,Ascend Properties LLC,"Mountain,Ocean,Sunset",,None,"2 Car,Driveway,Garage,Street","Ceramic Tile,Hardwood,Marble/Granite,Other",Tile,Paved Rd,Drainage,"Down Slope,Gentle Slope,Level","Two,Split Level"
FS,,,8,Sold,202027315,825000,849000,-24000,-0.0283,DiamondHd,Kapahulu,3452 Edna Street ,Honolulu,96815,1-3-1-010-036-0000,3,1,10,36,0,None,810000,1/29/2021,0.9818,1.0481,,2,1,660,1250,2651,0.06,311.2033195,1939,,10/16/2020,46,Average,177,0,0,0,,0,680900,63800,744700,1.1078,Waikiki,Kaimuki,Kalani,07 - R-3.5 Residential District,Zone X,Scott Adams,BHGRE Advantage Realty,Timmy R Tengan,BHGRE Advantage Realty West,Diamond Head,,None,2 Car,"Hardwood,Vinyl",Asphalt Shingle,Paved Rd,None,Level,One
FS,,,25,Sold,202030320,865000,795000,70000,0.0881,DiamondHd,Palolo,2529 Narcissus Place ,Honolulu,96816,1-3-4-025-061-0000,3,4,25,61,0,None,853000,1/29/2021,0.9861,0.932,,3,1,1152,750.8680556,5022,0.12,172.2421346,1955,,12/3/2020,7,"Above Average,Average",159,0,0,0,,0,588600,97700,686300,1.2604,Palolo,Jarrett,Kaimuki,05 - R-5 Residential District,Zone X,Melyssa Montes Shimamoto,BHGRE Advantage Realty,Logan QK Freitas,Century 21 iProperties Hawaii,"City,Diamond Head,Mountain",,None,"2 Car,Carport,Street","Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,Sewer,Terraced,One
FS,,,21,Sold,202000515,888000,928888,-40888,-0.044,Metro,Kapalama,1010 Wolter Lane ,Honolulu,96817,1-1-6-003-031-0000,1,6,3,31,0,None,860000,1/29/2021,0.9685,1.0801,,6,4,1821,487.6441516,3195,0.07,277.9342723,1960,2020,1/8/2020,224,Excellent,254,0,0,0,,0,691400,180600,872000,1.0183,,,,33 - BMX-3 Community Business M,Zone X,Rachel Bradley,Berkshire Hathaway HmSvc HI RE,Vicente D Agcaoili,Granventure Realty LLC,"Garden,Mountain",,None,"3 Car+,Driveway","Ceramic Tile,Vinyl,W/W Carpet",Composition,County Rd,Other,Level,"Two,Split Level"
FS,,,25,Sold,202029512,1025000,1025000,0,0,HawaiiKai,Koko Head Terrace,519 Kaumakani Street ,Honolulu,96825,1-3-9-044-004-0000,3,9,44,4,0,None,1100000,1/29/2021,1.0732,0.9318,3000,4,3,1972,519.7768763,5640,0.13,181.7375887,1965,2004,11/23/2020,3,Excellent,294,0,0,0,,0,732700,276100,1008800,1.0161,Koko Head,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Bryn W Kaufman,OahuRE.com,Charlene M Ikeda,"Marcus & Associates, Inc.","Mountain,Other",,None,"2 Car,Carport","Ceramic Tile,Hardwood,W/W Carpet","Asphalt Shingle,Composition","County Rd,Paved Rd",None,Level,One
FS,,,19,Sold,202023663,1050000,1199000,-149000,-0.1243,Metro,Manoa Area,E 2477 Manoa Road ,Honolulu,96822,1-2-9-011-019-0000,2,9,11,19,0,None,1030000,1/29/2021,0.981,1.1641,,4,1.1,1890,555.5555556,3574,0.08,293.7884723,1936,1996,9/23/2020,56,Average,275,0,0,0,,0,868200,214500,1082700,0.9698,Noelani,Stevenson,Roosevelt,04 - R-7.5 Residential District,Zone X,Ada Peroutka,Locations LLC,Karen C Lar Rieu,BHGRE Advantage Realty,"Diamond Head,Mountain",,None,"2 Car,Driveway,Garage","Hardwood,Other,W/W Carpet",Composition,Paved Rd,Sewer,Level,Two
FS,,,25,Sold,202030183,1199888,1199888,0,0,Metro,Manoa Area,2366 University Avenue ,Honolulu,96822,1-2-9-005-005-0000,2,9,5,5,0,None,1260000,1/29/2021,1.0501,0.9523,,2,2.1,1580,759.4227848,5500,0.13,218.1614545,1937,1969,11/30/2020,14,"Above Average,Average",363,0,0,0,,0,1040000,302600,1342600,0.8937,Noelani,Stevenson,Roosevelt,04 - R-7.5 Residential District,Zone X,Keith EH Sakoda,"Sakoda Realty, LLC",Jill M Ward,Century 21 Island Homes,"Diamond Head,Garden,Mountain",,None,"3 Car+,Boat,Driveway,Street","Vinyl,W/W Carpet",Asphalt Shingle,"County Rd,Paved Rd",None,Level,Two
FS,,,25,Sold,202029493,1195000,1195000,0,0,DiamondHd,Kaimuki,937 Hookipa Way ,Honolulu,96816,1-3-2-016-087-0000,3,2,16,87,0,None,1220000,1/28/2021,1.0209,0.9795,,4,2,1821,656.2328391,4530,0.1,263.7969095,1985,2020,12/1/2020,15,Above Average,286,0,0,0,,0,791000,328300,1119300,1.0676,,,,05 - R-5 Residential District,Zone X,Artie Wilson,Artie Wilson & Associates,Sue Ann SH Lee,Forward Realty,Other,Other,None,"2 Car,Garage,Street","Other,W/W Carpet",Wood Shake,County Rd,Other,Level,One
FS,,,7,Sold,201933666,885000,850000,35000,0.0412,Metro,Kalihi-lower,1635 Owawa Street ,Honolulu,96819,1-1-3-017-130-0000,1,3,17,130,0,Short Sale,907000,1/27/2021,1.0249,0.9372,,10,4,3008,294.2154255,5032,0.12,175.8744038,1977,1987,12/4/2019,34,Needs Major Repair,403,0,0,0,,0,641000,390600,1031600,0.8579,Kapalama,Dole,Farrington,05 - R-5 Residential District,Zone X,Amelita Bing Provido Purpura,Coldwell Banker Realty,Devylin U Calderon,Alliance Realty Int'l LLC,None,Other,None,"3 Car+,Carport,Street",Other,Composition,Paved Rd,None,Level,Two
FS,,Yes,25,Sold,202030158,1060000,1060000,0,0,DiamondHd,Wilhelmina,3955C Koko Drive 3,Honolulu,96816,1-3-3-014-067-0003,3,3,14,67,3,None,1075000,1/27/2021,1.0142,0.986,,3,2,1559,679.9230276,2732,0.06,387.9941435,2017,,11/30/2020,11,Excellent,279,0,0,0,,0,623300,334800,958100,1.1064,,,,05 - R-5 Residential District,Zone X,Heather Selvitelle,List Sotheby's Int'l Realty,Jeanie Schmaltz,Hawaii Life,"City,Coastline,Diamond Head,Garden,Mountain,Ocean,Sunset",,None,"2 Car,Driveway","Marble/Granite,Vinyl,W/W Carpet",Composition,County Rd,"Electric,Sewer",Gentle Slope,Two
FS,,,25,Sold,202028898,1170000,1170000,0,0,Metro,Pacific Heights,2742 Laniloa Road ,Honolulu,96813,1-2-2-023-049-0000,2,2,23,49,0,None,1100000,1/27/2021,0.9402,1.0636,,3,2,1784,655.8295964,5016,0.12,233.2535885,1938,2020,11/9/2020,40,Excellent,239,0,0,0,,0,774200,184700,958900,1.2201,Pauoa,Kawananakoa,Roosevelt,05 - R-5 Residential District,Zone X,Roy T Matsui,"Marcus & Associates, Inc.",Kelsey Charles,eXp Realty,"City,Sunset",,None,"3 Car+,Garage",Laminate,Asphalt Shingle,"County Rd,Paved Rd",Other,Up Slope,Two
FS,,,17,Sold,202029236,800000,800000,0,0,Metro,Kalihi-lower,1641 Hauiki Street ,Honolulu,96819,1-1-3-019-068-0000,1,3,19,68,0,None,810000,1/22/2021,1.0125,0.9877,,4,1,1248,641.025641,6046,0.14,132.3188885,1951,,11/13/2020,8,Average,234,0,0,0,,0,685300,116400,801700,0.9979,Kaewai,Dole,Farrington,05 - R-5 Residential District,Zone X,Royce W Naito,Horita Realty LLC,Sandy T Ho,Realty Prime LLC,None,,None,"Driveway,Garage,Street","Hardwood,Vinyl","Asphalt Shingle,Composition,Ot","County Rd,Paved Rd",None,Level,One
FS,,,23,Sold,202032586,890000,890000,0,0,DiamondHd,Kuliouou,745 Kalaau Place ,Honolulu,96821,1-3-8-017-028-0000,3,8,17,28,0,None,915000,1/22/2021,1.0281,0.9727,,3,2,1178,755.5178268,9100,0.21,97.8021978,1982,,12/23/2020,5,Average,210,0,0,0,,0,644100,119300,763400,1.1658,,,,04 - R-7.5 Residential District,Zone D,Celester Thomas,Soldier To Soldier HI Realty,Michelle Wood,Hawaii Life,Other,,None,3 Car+,"Laminate,Other",Asphalt Shingle,Paved Rd,None,"Gentle Slope,Hilly,Level",One
FS,,,25,Sold,202020814,949900,1035000,-85100,-0.0822,Metro,Kamehameha Heights,1040 Hala Drive ,Honolulu,96817,1-1-6-013-006-0000,1,6,13,6,0,None,950000,1/22/2021,1.0001,1.0895,,3,2,2120,448.0660377,6357,0.15,149.4258298,1951,2008,8/20/2020,103,Excellent,260,0,0,0,,0,768900,264000,1032900,0.9196,Lanakila,Kawananakoa,Mckinley,05 - R-5 Residential District,Zone D,Bobbin Tabalno,NextHome KU Realty,Christopher O Tolentino,eXp Realty,"City,Coastline,Garden,Mountain,Ocean,Sunset",Other,None,"3 Car+,Driveway,Street","Ceramic Tile,Hardwood,Laminate,Marble/Granite",Asphalt Shingle,Paved Rd,None,"Terraced,Up Slope","Basement,One"
FS,,,24,Sold,202024413,1194900,1194900,0,0,Metro,Alewa Heights,1640 Alewa Drive ,Honolulu,96817,1-1-8-029-005-0000,1,8,29,5,0,None,1160000,1/22/2021,0.9708,1.0301,,5,3.1,2484,481.0386473,7330,0.17,163.0150068,1971,1981,9/21/2020,81,"Above Average,Excellent",288,0,0,0,,0,801400,284800,1086200,1.1001,,,,05 - R-5 Residential District,Zone X,Neal S Tachibana,Realty Edge Inc,Margy Grosswendt,Margy Grosswendt RE Agency LLC,"City,Coastline,Diamond Head,Mountain,Ocean,Sunrise,Sunset",Other,None,"3 Car+,Carport,Driveway,Street","Ceramic Tile,Vinyl,W/W Carpet",Asphalt Shingle,County Rd,None,"Gentle Slope,Level,Up Slope",Three+
FS,,,25,Sold,202027354,1235000,1235000,0,0,DiamondHd,Maunalani Heights,4412 Sierra Drive ,Honolulu,96816,1-3-3-024-080-0000,3,3,24,80,0,None,1230000,1/22/2021,0.996,1.0041,,3,2,968,1275.826446,6195,0.14,199.354318,1937,,10/27/2020,12,Excellent,277,0,0,0,,0,906100,141900,1048000,1.1784,Waialae,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,John Peterson,Coldwell Banker Realty,Malia Siu,Berkshire Hathaway HmSvc HI RE,"Diamond Head,Ocean,Sunset",,None,2 Car,"Hardwood,Marble/Granite","Aluminum/Steel,Wood Shake","County Rd,Paved Rd",None,"Gentle Slope,Level,Terraced",One
FS,,,22,Sold,202011690,1088000,1188000,-100000,-0.0842,DiamondHd,Palolo,2660 Myrtle Street ,Honolulu,96816,1-3-4-027-044-0000,3,4,27,44,0,None,985000,1/21/2021,0.9053,1.2061,,4,2.1,1880,578.7234043,5062,0.12,214.9348084,1961,1996,5/25/2020,174,Excellent,232,0,0,0,,0,600700,159400,760100,1.4314,,,,05 - R-5 Residential District,Zone X,Kay M Mukaigawa,Engel & Volkers-Honolulu,Ryan R Wells,Wells Realty LLC,Mountain,,None,"2 Car,Driveway,Garage,Street","Ceramic Tile,Vinyl,W/W Carpet",Wood Shake,Paved Rd,None,Gentle Slope,Split Level
FS,,,24,Sold,202028024,1250000,1250000,0,0,Metro,Dowsett,3151 Kaohinani Drive ,Honolulu,96817,1-2-2-046-036-0000,2,2,46,36,0,None,1215000,1/21/2021,0.972,1.0288,,4,3,1874,667.022412,10234,0.23,122.14188,1966,2020,10/27/2020,10,"Above Average,Average",283,0,0,0,,0,797000,172200,969200,1.2897,,,,03 - R10 - Residential District,Zone X,Stacie C Whitfield,FlatList.com,Susan Borochov,Corcoran Pacific Properties,Mountain,,None,"3 Car+,Garage","Ceramic Tile,Laminate",Asphalt Shingle,County Rd,None,Hilly,Two
FS,,,24,Sold,202025047,1488000,1488000,0,0,HawaiiKai,Napali Haweo,1007 Hanohano Way ,Honolulu,96825,1-3-9-106-002-0000,3,9,106,2,0,None,1488000,1/19/2021,1,1,10000,3,3,2403,619.2259675,11900,0.27,125.0420168,2000,,10/1/2020,12,Excellent,406,0,110,0,,110,870300,567400,1437700,1.035,,,,03 - R10 - Residential District,Zone D,Kay M Mukaigawa,Engel & Volkers-Honolulu,Danielle E Scherman,Coldwell Banker Realty,Ocean,,None,"2 Car,Driveway,Garage",Marble/Granite,"Other,Tile",County Rd,"Other,Sewer","Level,Terraced","Basement,One"
FS,,Yes,16,Sold,202028996,925000,925000,0,0,DiamondHd,Wilhelmina,1748 Paula Drive ,Honolulu,96816,1-3-3-022-029-0001,3,3,22,29,1,None,935000,1/15/2021,1.0108,0.9893,,4,3,2042,452.9872674,6842,0.16,135.1943876,1948,1991,11/11/2020,7,"Fair,Needs Major Repair",219,0,0,0,,0,778800,113900,892700,1.0362,Waialae,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,Kristin Stanley,"Hawaii Homes For Sale, LLC",Kristin Stanley,"Hawaii Homes For Sale, LLC","City,Coastline,Diamond Head,Garden,Ocean,Sunset",Other,None,"2 Car,Carport","Vinyl,W/W Carpet",Asphalt Shingle,"Paved Rd,Private Rd",Sewer,Gentle Slope,Two
FS,,,16,Sold,202031568,1190000,1190000,0,0,Metro,Manoa-woodlawn,3633 Woodlawn Terrace Place ,Honolulu,96822,1-2-9-059-057-0000,2,9,59,57,0,None,1190000,1/15/2021,1,1,,3,1.1,1080,1101.851852,10002,0.23,118.9762048,1957,,12/1/2020,11,Fair,534,0,0,0,,0,1047700,133900,1181600,1.0071,,,,03 - R10 - Residential District,Zone X,Stef Mariani,Keller Williams Honolulu,Lisa M Mastrantonio,Locations LLC,"City,Coastline,Mountain,Ocean,Sunset",,None,2 Car,Other,Pitch & Gravel,County Rd,Other,"Gentle Slope,Level",One
FS,,,4,Sold,202029177,1199000,1199000,0,0,Metro,Dowsett,3247 Pali Highway ,Honolulu,96817,1-2-2-045-043-0000,2,2,45,43,0,None,1199000,1/15/2021,1,1,,3,3,2076,577.5529865,9555,0.22,125.4840398,1926,,12/1/2020,1,Fair,251,0,0,0,,0,917300,82800,1000100,1.1989,Nuuanu,Kawananakoa,Roosevelt,03 - R10 - Residential District,Zone X,Catherine T Kim,Coldwell Banker Realty,Courtney J Takai,Vesta Hawaii Real Estate,"Garden,Mountain,Other",,None,"3 Car+,Garage,Street","Hardwood,Other","Asphalt Shingle,Other",Paved Rd,"Other,Sewer",Level,"Basement,Two"
FS,,,19,Sold,202030297,1288000,1288000,0,0,HawaiiKai,Mariners Ridge,963 Kaluanui Road ,Honolulu,96825,1-3-9-075-011-0000,3,9,75,11,0,None,1275000,1/15/2021,0.9899,1.0102,,4,2,1693,760.779681,8085,0.19,159.3073593,1974,,12/11/2020,6,Average,257,0,0,67,,67,860000,229300,1089300,1.1824,Hahaione,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Sharon PM Chai,Berkshire Hathaway HmSvc HI RE,Tony Kawaguchi,eXp Realty,"Coastline,Marina/Canal,Ocean,Sunrise,Sunset",Conservation,None,"2 Car,Driveway,Garage,Street","Laminate,Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,Sewer,Terraced,"Two,Split Level"
FS,,,22,Sold,202029270,799000,799000,0,0,Metro,Moanalua Valley,1645 Ala Lani Street ,Honolulu,96819,1-1-1-044-030-0000,1,1,44,30,0,None,865000,1/14/2021,1.0826,0.9237,,3,2,1210,660.3305785,6002,0.14,133.1222926,1970,2006,11/17/2020,7,"Average,Fair",212,0,0,0,,0,697100,130600,827700,0.9653,Red Hill,Moanalua,Moanalua,05 - R-5 Residential District,Zone X,Herwin C Hung,Island Pacific Real Estate LLC,Sandra ML Mann-Hawkins,Honolulu Property Advisors LLC,City,,None,"2 Car,Carport,Driveway,Street","Hardwood,W/W Carpet",Composition,Paved Rd,Sewer,"Gentle Slope,Other",Two
FS,,,25,Sold,202029569,915000,915000,0,0,Metro,Moanalua Gardens,2065 Mahaoo Place ,Honolulu,96819,1-1-1-037-066-0000,1,1,37,66,0,None,970000,1/14/2021,1.0601,0.9433,,3,2,1220,750,6000,0.14,152.5,1965,2013,11/25/2020,14,"Above Average,Excellent",240,0,0,0,,0,653800,168300,822100,1.113,,,,05 - R-5 Residential District,Zone X,Daniel K Ihara,Keller Williams Honolulu,Nelly P Liu,Nell Properties,None,,None,"2 Car,Carport,Street","Hardwood,Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,Sewer,"Terraced,Up Slope",One
FS,,,25,Sold,202029036,995000,995000,0,0,DiamondHd,St. Louis,1467 Frank Street ,Honolulu,96816,1-3-3-054-043-0000,3,3,54,43,0,None,1010000,1/14/2021,1.0151,0.9851,,6,4,3149,315.9733249,6000,0.14,165.8333333,1948,,11/11/2020,16,Fair,274,0,0,0,,0,787300,150900,938200,1.0605,,,,05 - R-5 Residential District,Zone X,Lesleyanne M Goo,BHGRE Advantage Realty,Zeus Kang,eXp Realty,"City,Coastline,Diamond Head",,None,"3 Car+,Carport,Driveway,Garage,Street","Laminate,Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,"Drainage,Sewer",Level,"Basement,Two"
FS,,,25,Sold,202029415,1265000,1350000,-85000,-0.063,Metro,Puunui,2630 Waolani Avenue ,Honolulu,96817,1-1-8-025-058-0000,1,8,25,58,0,None,1300000,1/14/2021,1.0277,1.0385,,4,3.1,2556,494.913928,5000,0.11,253,1923,1998,11/16/2020,30,"Above Average,Excellent",330,0,0,0,,0,776000,456900,1232900,1.026,,,,05 - R-5 Residential District,Zone X,Courtney J Takai,Vesta Hawaii Real Estate,Ray Radim Prosek,RE/MAX ALOHA HOMES,Mountain,,None,"Carport,Driveway,Street","Ceramic Tile,Vinyl",Composition,"County Rd,Paved Rd",Driveway,"Gentle Slope,Level,Up Slope",Two
FS,,,18,Sold,202027171,1338000,1338000,0,0,HawaiiKai,Napali Haweo,1185 Kamehame Drive ,Honolulu,96825,1-3-9-107-058-0000,3,9,107,58,0,None,1300000,1/14/2021,0.9716,1.0292,,3,2.1,1658,806.9963812,10815,0.25,123.7170596,1995,2020,10/13/2020,71,Excellent,331,0,110,0,,110,872400,403900,1276300,1.0483,Kamiloiki,Niu Valley,Kaiser,03 - R10 - Residential District,Zone D,Vernon KT Chock,"Vernco Properties, Inc.",Judy Sobin,Judy Sobin and Associates,"Mountain,Other",Other,None,"3 Car+,Driveway,Garage","Vinyl,W/W Carpet",Tile,"County Rd,Paved Rd",View,"Gentle Slope,Terraced,Up Slope",Two
FS,,,1,Sold,202103466,850000,850000,0,0,HawaiiKai,Koko Head Terrace,691 Ahukini Street ,Honolulu,96825,1-3-9-053-075-0000,3,9,53,75,0,None,850000,1/13/2021,1,1,,4,2,1696,501.1792453,6000,0.14,141.6666667,1968,,11/9/2020,65,Fair,248,0,0,0,,0,756000,94300,850300,0.9996,,,,05 - R-5 Residential District,Zone D,Susan B Dacoscos,Century 21 iProperties Hawaii,Vance I Yamamoto,AMG Realty Inc,Mountain,,None,3 Car+,W/W Carpet,Other,Paved Rd,Other,Level,"One,Split Level"
FS,,,23,Sold,202024060,899800,899800,0,0,Metro,Kalihi Uka,1576 Pahulu Street ,Honolulu,96819,1-1-4-002-005-0000,1,4,2,5,0,None,910000,1/13/2021,1.0113,0.9888,15000,9,4.1,3172,283.6696091,5000,0.11,179.96,1976,1980,11/3/2020,21,Average,263,0,0,0,,0,600000,301700,901700,0.9979,,,,07 - R-3.5 Residential District,Zone D,Christine K Kim,H2O Watermark Pacific Prop LLC,Cyndia Pilkington,Coldwell Banker Realty,"City,Sunset",,None,"3 Car+,Carport,Driveway","Ceramic Tile,Hardwood",Asphalt Shingle,"County Rd,Paved Rd","Cable,Electric,Sewer,Water","Level,Up Slope",Two
FS,,,21,Sold,202023819,1235000,1249000,-14000,-0.0112,DiamondHd,Wilhelmina,3848 Anuhea Street ,Honolulu,96816,1-3-3-017-038-0000,3,3,17,38,0,None,1180000,1/13/2021,0.9555,1.0585,,4,3,1840,671.1956522,5004,0.11,246.802558,1948,2020,9/14/2020,59,Excellent,246,0,0,0,,0,780300,61400,841700,1.4673,Waialae,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,Rads I Felix,Coldwell Banker Realty,NON MLS,Non-MLS,"Mountain,Ocean",Other,None,"1 Car,Carport,Driveway,Street",Vinyl,Wood Shake,Paved Rd,None,"Gentle Slope,Other",Two
